fixture_id,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_comments
293473,51,,2291,Puebla,35760.0,A. Tabó,35751.0,O. Fernández,Goal,Normal Goal,
293473,56,,2281,Toluca,51489.0,L. Fernández,35716.0,K. Castañeda,subst,Substitution 1,
293473,60,,2281,Toluca,35976.0,Javier Guemez,,,Card,Yellow Card,
293473,63,,2291,Puebla,35725.0,D. Abella,35754.0,P. González,subst,Substitution 1,
293473,65,,2281,Toluca,16432.0,M. Estrada,35727.0,E. Gigliotti,subst,Substitution 2,
293473,70,,2281,Toluca,35917.0,K. Escamilla,35728.0,G. León,subst,Substitution 3,
293473,78,,2291,Puebla,35751.0,O. Fernández,2398.0,A. Chumacero,subst,Substitution 2,
293473,89,,2291,Puebla,35760.0,A. Tabó,35747.0,A. Acosta,subst,Substitution 3,
293474,3,,2278,Guadalajara Chivas,35503.0,J. Macías,51069.0,C. Antuna,Goal,Normal Goal,
293474,13,,2280,Club Tijuana,35697.0,Miller Bolaños,,,Card,Yellow Card,
293474,19,,2280,Club Tijuana,35813.0,Mauro Laínez,,,Card,Red Card,
293474,31,,2280,Club Tijuana,35694.0,Jose Rivero,,,Card,Yellow Card,
293474,38,,2280,Club Tijuana,5942.0,Alexis Castro,,,Card,Yellow Card,
293474,41,,2278,Guadalajara Chivas,35880.0,J. Molina,2884.0,J. Vázquez,subst,Substitution 1,
293474,56,,2280,Club Tijuana,5942.0,A. Castro,35676.0,K. Balanta,subst,Substitution 1,
293474,67,,2278,Guadalajara Chivas,35503.0,J. Macías,35879.0,E. López,subst,Substitution 2,
293474,73,,2280,Club Tijuana,35738.0,V. Loroña,35655.0,E. Cardona,subst,Substitution 2,
293474,78,,2280,Club Tijuana,16552.0,B. Angulo,35701.0,E. Torres,subst,Substitution 3,
293474,81,,2278,Guadalajara Chivas,51069.0,C. Antuna,35888.0,R. Cisneros,subst,Substitution 3,
293474,85,,2278,Guadalajara Chivas,35873.0,Miguel Ponce,,,Card,Yellow Card,
293474,86,,2280,Club Tijuana,35655.0,Edwin Cardona,,,Card,Yellow Card,
293475,3,,2289,Leon,2563.0,J. Meneses,201438.0,J. Zamudio,Goal,Normal Goal,
293475,35,,2288,Necaxa,35801.0,Jairo González,,,Card,Yellow Card,
293475,46,,2288,Necaxa,35642.0,K. Mercado,11493.0,M. Salas,subst,Substitution 1,
293475,46,,2289,Leon,2563.0,J. Meneses,,,Goal,Normal Goal,
293475,49,,2288,Necaxa,41451.0,J. Delgado,44435.0,C. Baeza,Goal,Normal Goal,
293475,57,,2289,Leon,201438.0,J. Zamudio,35496.0,J. Rodríguez,subst,Substitution 1,
293475,71,,2288,Necaxa,35611.0,Ventura Alvarado,,,Card,Yellow Card,
293475,73,,2289,Leon,35671.0,V. Sosa,35889.0,J. Godínez,subst,Substitution 2,
293475,77,,2288,Necaxa,36227.0,R. Noya,35891.0,G. Madrigal,subst,Substitution 2,
293475,81,,2289,Leon,35473.0,Rodolfo Cota,,,Card,Yellow Card,
293475,83,,2288,Necaxa,41451.0,J. Delgado,35998.0,D. Chávez,subst,Substitution 3,
293475,85,,2289,Leon,35826.0,L. Ramos,196460.0,M. Isais,subst,Substitution 3,
293475,88,,2288,Necaxa,44435.0,Claudio Baeza,,,Card,Yellow Card,
293476,8,,2295,Cruz Azul,35970.0,L. Romo,2501.0,J. Escobar,Goal,Normal Goal,
293476,58,,2295,Cruz Azul,94562.0,Santiago Giménez,,,Card,Yellow Card,
293476,62,,2279,Tigres UANL,35518.0,J. Aquino,,,Goal,Normal Goal,
293476,67,,2295,Cruz Azul,94562.0,S. Giménez,35576.0,O. Pineda,subst,Substitution 1,
293476,67,,2295,Cruz Azul,2434.0,V. Yotún,13365.0,A. Castro,subst,Substitution 2,
293476,74,,2279,Tigres UANL,35518.0,J. Aquino,35532.0,J. Quiñones,subst,Substitution 1,
293476,79,,2295,Cruz Azul,2879.0,R. Alvarado,11621.0,L. Passerini,subst,Substitution 3,
293476,81,,2295,Cruz Azul,35561.0,A. Aldrete,,,Goal,Normal Goal,
293476,88,,2295,Cruz Azul,2616.0,Jonathan Rodriguez,,,Card,Yellow Card,
293476,89,,2295,Cruz Azul,35558.0,Jesús Corona,,,Card,Yellow Card,
293477,35,,2287,Club America,35679.0,L. Fuentes,,,Goal,Normal Goal,
293477,43,,2282,Monterrey,35555.0,Dorlan Pabón,,,Card,Yellow Card,
293477,53,,2287,Club America,35601.0,A. Ibargüen,51535.0,S. Cáceres,subst,Substitution 1,
293477,64,,2282,Monterrey,35538.0,J. Basanta,183.0,V. Janssen,subst,Substitution 1,
293477,65,,2282,Monterrey,35555.0,D. Pabón,94559.0,J. Alvarado,subst,Substitution 2,
293477,65,,2287,Club America,105371.0,G. dos Santos,1694.0,S. Cáseres,subst,Substitution 2,
293477,69,,2287,Club America,35583.0,Paul Aguilar,,,Card,Yellow Card,
293477,70,,2282,Monterrey,94559.0,Jose Alvarado,,,Card,Yellow Card,
293477,75,,2282,Monterrey,35552.0,Rogelio Funes Mori,,,Card,Yellow Card,
293477,76,,2287,Club America,35590.0,F. Córdova,35603.0,H. Martín,subst,Substitution 3,
293477,79,,2282,Monterrey,2509.0,Celso Ortiz,,,Card,Yellow Card,
293477,81,,2282,Monterrey,2872.0,M. Layún,35546.0,A. González,subst,Substitution 3,
293478,6,,2286,U.N.A.M. - Pumas,35909.0,L. Quintana,35926.0,P. Barrera,Goal,Normal Goal,
293478,47,,2284,Monarcas,35944.0,R. Millar,,,Goal,Normal Goal,
293478,53,,2286,U.N.A.M. - Pumas,51213.0,S. Saucedo,13409.0,J. Dinenno,subst,Substitution 1,
293478,55,,2284,Monarcas,2455.0,F. Aristeguieta,35958.0,M. Sansores,subst,Substitution 1,
293478,62,,2286,U.N.A.M. - Pumas,35908.0,Alan Mozo,,,Card,Yellow Card,
293478,65,,2286,U.N.A.M. - Pumas,6037.0,F. Álvarez,35921.0,I. Malcorra,subst,Substitution 2,
293478,75,,2284,Monarcas,35729.0,L. Mendoza,49943.0,L. Villafáñez,subst,Substitution 2,
293478,82,,2286,U.N.A.M. - Pumas,35926.0,P. Barrera,35855.0,J. Vigón,subst,Substitution 3,
293478,86,,2286,U.N.A.M. - Pumas,35870.0,Alejandro Mayorga,,,Card,Yellow Card,
293478,87,,2286,U.N.A.M. - Pumas,35544.0,Johan Vásquez,,,Card,Yellow Card,
293478,90,,2284,Monarcas,35661.0,Joaquín Martínez,,,Card,Yellow Card,
293478,90,3.0,2284,Monarcas,35946.0,M. Osuna,13439.0,J. Ortiz,subst,Substitution 3,
293478,90,1.0,2284,Monarcas,35958.0,M. Sansores,49943.0,L. Villafáñez,Goal,Normal Goal,
293479,4,,2314,Atletico San Luis,16357.0,Luis Fernando Leon,,,Card,Yellow Card,
293479,16,,2314,Atletico San Luis,36059.0,N. Ibáñez,35890.0,D. Hernández,Goal,Normal Goal,
293479,25,,2314,Atletico San Luis,6001.0,Camilo Mayada,,,Card,Yellow Card,
293479,39,,2314,Atletico San Luis,36035.0,M. Catalán,36054.0,J. Castro,subst,Substitution 1,
293479,58,,2314,Atletico San Luis,35791.0,J. Cortés,36033.0,Mario Abrante,subst,Substitution 2,
293479,68,,2290,Club Queretaro,2582.0,J. Orejuela,13953.0,O. Arellano,subst,Substitution 1,
293479,72,,2314,Atletico San Luis,35639.0,Felipe Gallegos,,,Card,Yellow Card,
293479,76,,2290,Club Queretaro,35689.0,F. Castillo,35992.0,P. Yrizar,subst,Substitution 2,
293479,77,,2290,Club Queretaro,35981.0,M. Ruiz,35982.0,J. Suárez,subst,Substitution 3,
293479,78,,2290,Club Queretaro,35966.0,Areli Betsiel Hernandez,,,Card,Yellow Card,
293479,82,,2290,Club Queretaro,35840.0,Clifford Aboagye,,,Card,Yellow Card,
293479,83,,2314,Atletico San Luis,35890.0,D. Hernández,16476.0,A. Julio,subst,Substitution 3,
293480,6,,2298,FC Juarez,2579.0,Jefferson Intriago,,,Card,Yellow Card,
293480,8,,2285,Santos Laguna,35789.0,E. Aguirre,35780.0,E. Orrantía,Goal,Normal Goal,
293480,43,,2285,Santos Laguna,35777.0,Dória,,,Card,Yellow Card,
293480,64,,2298,FC Juarez,51467.0,M. Rabuñal,36490.0,F. Santos,subst,Substitution 1,
293480,69,,2298,FC Juarez,36490.0,F. Santos,25225.0,D. Lezcano,Goal,Normal Goal,
293480,73,,2285,Santos Laguna,35783.0,Brian Lozano,,,Card,Yellow Card,
293480,76,,2285,Santos Laguna,35789.0,E. Aguirre,2561.0,D. Valdés,subst,Substitution 1,
293480,77,,2298,FC Juarez,36487.0,M. Fernández,35730.0,B. Rubio,subst,Substitution 2,
293480,80,,2285,Santos Laguna,35792.0,J. Furch,51590.0,O. Rivero,subst,Substitution 2,
293480,81,,2285,Santos Laguna,35781.0,Hugo Rodriguez,,,Card,Yellow Card,
293480,82,,2298,FC Juarez,35665.0,Angelo Sagal,,,Card,Yellow Card,
293480,86,,2285,Santos Laguna,35780.0,E. Orrantía,35688.0,E. Castillo,subst,Substitution 3,
293480,90,,2285,Santos Laguna,35781.0,Hugo Rodriguez,,,Card,Red Card,
293480,90,9.0,2285,Santos Laguna,35783.0,B. Lozano,,,Goal,Penalty,
293480,90,,2298,FC Juarez,35808.0,Victor Velazquez,,,Card,Yellow Card,
293480,90,,2285,Santos Laguna,35781.0,Hugo Rodriguez,,,Card,Yellow Card,
293480,90,,2298,FC Juarez,35730.0,Brian Rubio,,,Card,Yellow Card,
293481,2,,2314,Atletico San Luis,35791.0,Javier Cortés,,,Card,Yellow Card,
293481,27,,2298,FC Juarez,51467.0,Martín Rabuñal,,,Card,Yellow Card,
293481,33,,2298,FC Juarez,11762.0,B. Romo,,,Goal,Normal Goal,
293481,43,,2298,FC Juarez,36490.0,F. Santos,,,Goal,Normal Goal,
293481,45,1.0,2298,FC Juarez,25225.0,D. Lezcano,70757.0,M. Olivera,Goal,Normal Goal,
293481,46,,2314,Atletico San Luis,35791.0,J. Cortés,36054.0,J. Castro,subst,Substitution 1,
293481,63,,2298,FC Juarez,36490.0,Flavio Santos,,,Card,Yellow Card,
293481,67,,2314,Atletico San Luis,126931.0,D. Nava,36057.0,Ian González,subst,Substitution 2,
293481,71,,2298,FC Juarez,36490.0,Flavio Santos,,,Card,Yellow Card,
293481,71,,2298,FC Juarez,36490.0,Flavio Santos,,,Card,Red Card,
293481,71,,2314,Atletico San Luis,6485.0,Germán Berterame,,,Card,Yellow Card,
293481,72,,2314,Atletico San Luis,35890.0,D. Hernández,16476.0,A. Julio,subst,Substitution 3,
293481,74,,2298,FC Juarez,36487.0,M. Fernández,35800.0,J. Esquivel,subst,Substitution 1,
293481,80,,2298,FC Juarez,35665.0,Á. Sagal,36470.0,E. Castro,subst,Substitution 2,
293481,84,,2298,FC Juarez,36460.0,Edmundo Vazquez,,,Card,Yellow Card,
293481,88,,2298,FC Juarez,25225.0,D. Lezcano,35730.0,B. Rubio,subst,Substitution 3,
293481,90,,2314,Atletico San Luis,36057.0,Ian González Nieto,,,Card,Red Card,
293482,8,,2295,Cruz Azul,2616.0,J. Rodríguez,35561.0,A. Aldrete,Goal,Normal Goal,
293482,15,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Yellow Card,
293482,43,,2295,Cruz Azul,35574.0,E. Hernández,,,Goal,Normal Goal,
293482,46,,2284,Monarcas,35946.0,M. Osuna,2455.0,F. Aristeguieta,subst,Substitution 1,
293482,46,,2284,Monarcas,35958.0,M. Sansores,49943.0,L. Villafáñez,subst,Substitution 2,
293482,50,,2295,Cruz Azul,2616.0,J. Rodríguez,,,Goal,Penalty,
293482,65,,2284,Monarcas,35944.0,R. Millar,36111.0,C. Huerta,subst,Substitution 3,
293482,68,,2295,Cruz Azul,2879.0,R. Alvarado,94562.0,S. Giménez,subst,Substitution 1,
293482,72,,2284,Monarcas,35925.0,M. Rodríguez,35661.0,J. Martínez,Goal,Normal Goal,
293482,81,,2295,Cruz Azul,2434.0,V. Yotún,13365.0,A. Castro,subst,Substitution 2,
293482,84,,2284,Monarcas,35949.0,A. Rocha,,,Goal,Penalty,
293482,84,,2284,Monarcas,2455.0,Fernando Aristeguieta,,,Card,Yellow Card,
293482,84,,2295,Cruz Azul,35571.0,Rafael Baca,,,Card,Yellow Card,
293482,89,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Yellow Card,
293482,89,,2284,Monarcas,2556.0,Sebastián Vegas,,,Card,Red Card,
293482,89,,2284,Monarcas,35930.0,Luis Malagón,,,Card,Yellow Card,
293482,90,4.0,2295,Cruz Azul,35562.0,Julio Domínguez,119190.0,J. Jiménez,subst,Substitution 3,
293482,90,6.0,2295,Cruz Azul,35576.0,O. Pineda,13365.0,A. Castro,Goal,Normal Goal,
293483,14,,2291,Puebla,35764.0,Jesus Zavala,,,Card,Yellow Card,
293483,36,,2280,Club Tijuana,50875.0,Leandro Gonzalez Pirez,,,Card,Yellow Card,
293483,46,,2280,Club Tijuana,35985.0,Camilo Sanvezzo,35655.0,E. Cardona,subst,Substitution 1,
293483,46,,2291,Puebla,35556.0,Á. Zaldívar,35725.0,D. Abella,subst,Substitution 1,
293483,57,,2291,Puebla,35760.0,A. Tabó,36142.0,S. Reyes,Goal,Normal Goal,
293483,67,,2280,Club Tijuana,35676.0,K. Balanta,35701.0,E. Torres,subst,Substitution 2,
293483,72,,2291,Puebla,35851.0,O. Martínez,35747.0,A. Acosta,subst,Substitution 2,
293483,80,,2291,Puebla,35760.0,A. Tabó,2398.0,A. Chumacero,subst,Substitution 3,
293483,82,,2280,Club Tijuana,16552.0,B. Angulo,35645.0,A. Sepúlveda,subst,Substitution 3,
293483,84,,2280,Club Tijuana,6496.0,Miguel Barbieri,,,Card,Red Card,
293484,29,,2292,Pachuca,35670.0,Franco Jara,,,Card,Yellow Card,
293484,34,,2292,Pachuca,35670.0,F. Jara,36026.0,C. Kazim-Richards,Goal,Normal Goal,
293484,42,,2292,Pachuca,35658.0,Jorge Hernández,,,Card,Yellow Card,
293484,54,,2290,Club Queretaro,35966.0,Areli Betsiel Hernandez,,,Card,Yellow Card,
293484,58,,2292,Pachuca,35657.0,F. Figueroa,2585.0,R. Ibarra,subst,Substitution 1,
293484,58,,2290,Club Queretaro,2582.0,J. Orejuela,35974.0,J. Cortizo,subst,Substitution 1,
293484,65,,2290,Club Queretaro,35981.0,M. Ruiz,35882.0,M. Pérez,subst,Substitution 2,
293484,73,,2290,Club Queretaro,13298.0,S. Lucumí,16662.0,J. Perlaza,subst,Substitution 3,
293484,79,,2292,Pachuca,36026.0,C. Kazim-Richards,35663.0,E. Orona,subst,Substitution 2,
293484,89,,2292,Pachuca,35690.0,L. Chávez,2428.0,C. Cueva,subst,Substitution 3,
293484,90,1.0,2290,Club Queretaro,35840.0,C. Aboagye,35700.0,A. Nahuelpán,Goal,Normal Goal,
293485,16,,2287,Club America,2506.0,Bruno Valdez,,,Card,Red Card,
293485,22,,2288,Necaxa,11588.0,M. Quiroga,35801.0,J. González,Goal,Normal Goal,
293485,27,,2288,Necaxa,11588.0,M. Quiroga,11493.0,M. Salas,Goal,Normal Goal,
293485,46,,2287,Club America,195856.0,Roman Martínez,35601.0,A. Ibargüen,subst,Substitution 1,
293485,55,,2287,Club America,1694.0,Santiago Cáseres,,,Card,Red Card,
293485,59,,2287,Club America,51530.0,Federico Viñas,,,Card,Yellow Card,
293485,60,,2287,Club America,51530.0,F. Viñas,35623.0,R. González,subst,Substitution 2,
293485,65,,2288,Necaxa,35632.0,Daniel Alvarez,,,Card,Yellow Card,
293485,71,,2287,Club America,36172.0,J. Escoboza,46744.0,L. Suárez,subst,Substitution 3,
293485,75,,2288,Necaxa,35632.0,D. Álvarez,35642.0,K. Mercado,subst,Substitution 1,
293485,86,,2288,Necaxa,41451.0,J. Delgado,36471.0,R. Chávez,Goal,Normal Goal,
293485,89,,2288,Necaxa,11493.0,M. Salas,35998.0,D. Chávez,subst,Substitution 2,
293486,2,,2286,U.N.A.M. - Pumas,35544.0,Johan Vásquez,,,Card,Yellow Card,
293486,28,,2286,U.N.A.M. - Pumas,35909.0,Luis Quintana,,,Card,Yellow Card,
293486,45,,2286,U.N.A.M. - Pumas,35909.0,Luis Quintana,,,Card,Yellow Card,
293486,45,,2286,U.N.A.M. - Pumas,35909.0,Luis Quintana,,,Card,Red Card,
293486,45,5.0,2279,Tigres UANL,35530.0,A. Gignac,,,Goal,Penalty,
293486,46,,2286,U.N.A.M. - Pumas,35926.0,P. Barrera,16464.0,N. Freire,subst,Substitution 1,
293486,55,,2286,U.N.A.M. - Pumas,35901.0,Alfredo Saldívar,,,Card,Yellow Card,
293486,56,,2279,Tigres UANL,35530.0,A. Gignac,,,Goal,Penalty,
293486,59,,2279,Tigres UANL,35530.0,A. Gignac,2876.0,L. Rodríguez,Goal,Normal Goal,
293486,62,,2279,Tigres UANL,35522.0,J. Dueñas,194503.0,J. Martínez,subst,Substitution 1,
293486,63,,2286,U.N.A.M. - Pumas,6037.0,F. Álvarez,13409.0,J. Dinenno,subst,Substitution 2,
293486,63,,2286,U.N.A.M. - Pumas,51213.0,S. Saucedo,35921.0,I. Malcorra,subst,Substitution 3,
293486,67,,2279,Tigres UANL,35533.0,E. Valencia,35534.0,E. Vargas,subst,Substitution 2,
293486,80,,2279,Tigres UANL,35530.0,A. Gignac,35532.0,J. Quiñones,subst,Substitution 3,
293486,88,,2279,Tigres UANL,35521.0,Rafael Carioca,,,Card,Yellow Card,
293487,33,,2281,Toluca,35717.0,William da Silva,,,Card,Yellow Card,
293487,59,,2281,Toluca,35728.0,G. León,16432.0,M. Estrada,subst,Substitution 1,
293487,61,,2281,Toluca,51489.0,L. Fernández,35976.0,J. Güemez,Goal,Normal Goal,
293487,72,,2281,Toluca,35722.0,F. Pardo,50831.0,G. Sauro,subst,Substitution 2,
293487,74,,2282,Monterrey,183.0,Vincent Janssen,,,Card,Yellow Card,
293487,74,,2282,Monterrey,35540.0,D. Parra,35555.0,D. Pabón,subst,Substitution 1,
293487,77,,2281,Toluca,16432.0,M. Estrada,16462.0,A. Chalá,Goal,Normal Goal,
293487,78,,2282,Monterrey,183.0,V. Janssen,94559.0,J. Alvarado,subst,Substitution 2,
293487,81,,2281,Toluca,51489.0,L. Fernández,35724.0,R. Ruíz,subst,Substitution 3,
293487,81,,2282,Monterrey,1211.0,M. Kranevitter,35546.0,A. González,subst,Substitution 3,
293487,86,,2282,Monterrey,35541.0,Nicolás Sánchez,,,Card,Yellow Card,
293487,90,,2282,Monterrey,35538.0,José Basanta,,,Card,Yellow Card,
293488,14,,2289,Leon,2586.0,Ángel Mena,,,Card,Yellow Card,
293488,31,,2278,Guadalajara Chivas,35877.0,Fernando Beltran,,,Card,Yellow Card,
293488,58,,2278,Guadalajara Chivas,35503.0,J. Macías,35896.0,J. Sánchez,Goal,Normal Goal,
293488,61,,2289,Leon,35671.0,V. Sosa,35889.0,J. Godínez,subst,Substitution 1,
293488,61,,2289,Leon,35496.0,J. Rodríguez,35488.0,P. Aquino,subst,Substitution 2,
293488,63,,2278,Guadalajara Chivas,35879.0,E. López,35884.0,D. Villalpando,subst,Substitution 1,
293488,72,,2278,Guadalajara Chivas,35877.0,F. Beltrán,35873.0,M. Ponce,Goal,Normal Goal,
293488,74,,2289,Leon,35488.0,Pedro Aquino,,,Card,Yellow Card,
293488,78,,2278,Guadalajara Chivas,35503.0,J. Macías,35687.0,J. Angulo,subst,Substitution 2,
293488,82,,2289,Leon,2563.0,J. Meneses,10291.0,J. Cardona,subst,Substitution 3,
293488,85,,2278,Guadalajara Chivas,2889.0,E. Vega,35888.0,R. Cisneros,subst,Substitution 3,
293489,24,,2285,Santos Laguna,35777.0,Dória,2561.0,D. Valdés,subst,Substitution 1,
293489,31,,2283,Atlas,35779.0,Hugo Nervo,,,Card,Yellow Card,
293489,45,3.0,2285,Santos Laguna,35792.0,J. Furch,,,Goal,Normal Goal,
293489,57,,2283,Atlas,35849.0,J. Isijara,35790.0,J. Correa,subst,Substitution 1,
293489,60,,2283,Atlas,35790.0,Javier Correa,,,Card,Yellow Card,
293489,63,,2285,Santos Laguna,35780.0,E. Orrantía,35688.0,E. Castillo,subst,Substitution 2,
293489,74,,2285,Santos Laguna,35789.0,E. Aguirre,125668.0,A. Lozano,subst,Substitution 3,
293489,74,,2283,Atlas,35856.0,E. Zaldivar,36180.0,É. Rivera,subst,Substitution 2,
293489,82,,2283,Atlas,50763.0,Luciano Acosta,,,Card,Yellow Card,
293489,82,,2283,Atlas,50763.0,L. Acosta,94561.0,C. Trejo,subst,Substitution 3,
293489,90,,2285,Santos Laguna,28337.0,Fernando Gorriarán,,,Card,Yellow Card,
293490,37,,2290,Club Queretaro,13298.0,S. Lucumí,16662.0,J. Perlaza,subst,Substitution 1,
293490,45,1.0,2281,Toluca,51489.0,L. Fernández,,,Goal,Normal Goal,
293490,46,,2290,Club Queretaro,35700.0,Ariel Nahuelpán,,,Card,Yellow Card,
293490,60,,2290,Club Queretaro,70648.0,J. Aguilar,16662.0,J. Perlaza,Goal,Normal Goal,
293490,62,,2290,Club Queretaro,35882.0,Michael Perez,,,Card,Yellow Card,
293490,63,,2281,Toluca,35728.0,Giovanny León,,,Card,Yellow Card,
293490,66,,2290,Club Queretaro,35882.0,M. Pérez,35731.0,E. Triverio,subst,Substitution 2,
293490,68,,2281,Toluca,35722.0,F. Pardo,35716.0,K. Castañeda,subst,Substitution 1,
293490,73,,2290,Club Queretaro,35966.0,A. Hernández,13953.0,O. Arellano,subst,Substitution 3,
293490,87,,2281,Toluca,35717.0,William da Silva,,,Card,Yellow Card,
293491,19,,2279,Tigres UANL,2876.0,Luís Rodríguez,,,Card,Yellow Card,
293491,59,,2291,Puebla,35851.0,O. Martínez,35747.0,A. Acosta,subst,Substitution 1,
293491,64,,2291,Puebla,35764.0,J. Zavala,13651.0,C. Marrugo,subst,Substitution 2,
293491,70,,2279,Tigres UANL,35533.0,E. Valencia,35534.0,E. Vargas,subst,Substitution 1,
293491,79,,2291,Puebla,35725.0,D. Abella,2398.0,A. Chumacero,subst,Substitution 3,
293491,79,,2279,Tigres UANL,35521.0,Rafael Carioca,35972.0,J. Sierra,subst,Substitution 2,
293491,81,,2291,Puebla,35736.0,Daniel Arreola,,,Card,Yellow Card,
293492,17,,2282,Monterrey,35540.0,Daniel Parra,,,Card,Red Card,
293492,19,,2282,Monterrey,35541.0,Nicolás Sánchez,,,Card,Yellow Card,
293492,19,,2282,Monterrey,35552.0,Rogelio Funes Mori,,,Card,Yellow Card,
293492,26,,2282,Monterrey,35988.0,A. Loba,35552.0,R. Funes Mori,Goal,Normal Goal,
293492,41,,2314,Atletico San Luis,36049.0,J. Portales,35791.0,J. Cortés,subst,Substitution 1,
293492,52,,2314,Atletico San Luis,35890.0,D. Hernández,16476.0,A. Julio,subst,Substitution 2,
293492,54,,2282,Monterrey,35988.0,A. Loba,2509.0,C. Ortiz,subst,Substitution 1,
293492,56,,2282,Monterrey,2881.0,J. Gallardo,2873.0,C. Montes,Goal,Normal Goal,
293492,58,,2314,Atletico San Luis,36034.0,Unai Bilbao,,,Card,Yellow Card,
293492,65,,2314,Atletico San Luis,35639.0,F. Gallegos,35815.0,Ó. Macías,subst,Substitution 3,
293492,72,,2314,Atletico San Luis,16357.0,Luis Fernando Leon,,,Card,Yellow Card,
293492,79,,2314,Atletico San Luis,35815.0,Oscar Macias,,,Card,Yellow Card,
293492,83,,2314,Atletico San Luis,6485.0,G. Berterame,35791.0,J. Cortés,Goal,Normal Goal,
293492,85,,2314,Atletico San Luis,36059.0,N. Ibáñez,35815.0,Ó. Macías,Goal,Normal Goal,
293492,89,,2282,Monterrey,2872.0,M. Layún,94559.0,J. Alvarado,subst,Substitution 2,
293492,89,,2282,Monterrey,2888.0,C. Rodríguez,35555.0,D. Pabón,subst,Substitution 3,
293492,90,,2282,Monterrey,2881.0,Jesús Gallardo,,,Card,Yellow Card,
293493,21,,2280,Club Tijuana,35694.0,I. Rivero,35813.0,M. Laínez,Goal,Normal Goal,
293493,24,,2280,Club Tijuana,35676.0,K. Balanta,13404.0,C. Rivera,subst,Substitution 1,
293493,41,,2295,Cruz Azul,2616.0,J. Rodríguez,35574.0,E. Hernández,Goal,Normal Goal,
293493,46,,2295,Cruz Azul,2879.0,R. Alvarado,35571.0,R. Baca,Goal,Normal Goal,
293493,54,,2280,Club Tijuana,35645.0,A. Sepúlveda,35697.0,M. Bolaños,subst,Substitution 2,
293493,60,,2295,Cruz Azul,2879.0,R. Alvarado,2616.0,J. Rodríguez,Goal,Normal Goal,
293493,62,,2280,Club Tijuana,35701.0,E. Torres,35813.0,M. Laínez,Goal,Normal Goal,
293493,71,,2280,Club Tijuana,5942.0,A. Castro,35655.0,E. Cardona,subst,Substitution 3,
293493,74,,2295,Cruz Azul,35562.0,Julio Domínguez,2879.0,R. Alvarado,Goal,Normal Goal,
293493,78,,2295,Cruz Azul,2879.0,R. Alvarado,16589.0,J. Borja,subst,Substitution 1,
293493,78,,2295,Cruz Azul,13365.0,A. Castro,35567.0,J. Reyes,subst,Substitution 2,
293493,82,,2280,Club Tijuana,35813.0,Mauro Laínez,,,Card,Yellow Card,
293493,84,,2295,Cruz Azul,2616.0,J. Rodríguez,11621.0,L. Passerini,subst,Substitution 3,
293494,29,,2292,Pachuca,36026.0,C. Kazim-Richards,,,Goal,Normal Goal,
293494,40,,2285,Santos Laguna,35783.0,Brian Lozano,,,Card,Yellow Card,
293494,46,,2285,Santos Laguna,35788.0,U. Rivas,2561.0,D. Valdés,subst,Substitution 1,
293494,63,,2285,Santos Laguna,35789.0,E. Aguirre,35688.0,E. Castillo,subst,Substitution 2,
293494,74,,2292,Pachuca,35670.0,F. Jara,35928.0,J. Iturbe,subst,Substitution 1,
293494,75,,2285,Santos Laguna,63964.0,Felix Torres,,,Card,Yellow Card,
293494,77,,2292,Pachuca,2585.0,Romario Ibarra,,,Card,Yellow Card,
293494,77,,2285,Santos Laguna,35780.0,E. Orrantía,125668.0,A. Lozano,subst,Substitution 3,
293494,83,,2292,Pachuca,2585.0,R. Ibarra,35690.0,L. Chávez,subst,Substitution 2,
293494,84,,2292,Pachuca,36026.0,Colin Kazim-Richards,,,Card,Yellow Card,
293494,85,,2292,Pachuca,35497.0,Rubens Sambueza,,,Card,Yellow Card,
293494,86,,2285,Santos Laguna,35875.0,Josecarlos van Rankin,,,Card,Yellow Card,
293494,88,,2292,Pachuca,35497.0,R. Sambueza,35668.0,V. Dávila,subst,Substitution 3,
293495,19,,2278,Guadalajara Chivas,35880.0,J. Molina,,,Goal,Normal Goal,
293495,25,,2283,Atlas,11523.0,Ignacio Jeraldino,,,Card,Yellow Card,
293495,32,,2278,Guadalajara Chivas,35896.0,Jesus Sanchez,,,Card,Yellow Card,
293495,33,,2283,Atlas,50763.0,Luciano Acosta,,,Card,Yellow Card,
293495,34,,2278,Guadalajara Chivas,2889.0,Alexis Vega,,,Card,Red Card,
293495,38,,2283,Atlas,35779.0,Hugo Nervo,,,Card,Red Card,
293495,42,,2278,Guadalajara Chivas,35503.0,J. Macías,2885.0,I. Brizuela,Goal,Normal Goal,
293495,45,,2278,Guadalajara Chivas,35877.0,Fernando Beltran,,,Card,Yellow Card,
293495,46,,2283,Atlas,36180.0,É. Rivera,35838.0,B. Vázquez,subst,Substitution 1,
293495,46,,2283,Atlas,50763.0,L. Acosta,94561.0,C. Trejo,subst,Substitution 2,
293495,62,,2283,Atlas,36160.0,Diego Barbosa,,,Card,Yellow Card,
293495,67,,2278,Guadalajara Chivas,35880.0,Jesus Molina,,,Card,Yellow Card,
293495,67,,2283,Atlas,35790.0,J. Correa,6588.0,M. Cuero,subst,Substitution 3,
